document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2020-24957,Grandfathering (GF) Registration Notice,Susquehanna River Basin Commission,2020-11-12,,,SRBC-2020-0037-0001,0,federalregister
2020-25009,Agency Information Collection Activities; Comment Request; Nondiscrimination Compliance Information Reporting,Labor Department,2020-11-12,,2021-01-11,DOL_FRDOC_0001-1631,0,federalregister
2020-25008,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Susan Harwood Training Grant Program Grantee Quarterly Progress Report,Labor Department,2020-11-12,,2020-12-14,DOL_FRDOC_0001-1630,0,federalregister
2020-24978,"Material Hoists, Personnel Hoists, and Elevators; Posting Requirements; Extension of the Office of Management and Budget's (OMB) Approval of Information Collection (Paperwork) Requirements","Labor Department, Occupational Safety and Health Administration",2020-11-12,,2021-01-11,OSHA-2010-0052-0013,1,federalregister
2020-25154,Sunshine Act Meetings,Nuclear Regulatory Commission,2020-11-12,,,NRC-2020-0001-0050,0,federalregister
2020-25153,Sunshine Act Meetings,Tennessee Valley Authority,2020-11-12,,,TVA-2020-0016-0001,0,federalregister
2020-24990,Hazardous Materials: Notice of Actions on Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2020-11-12,,2020-12-14,PHMSA-2013-0008-0410,0,federalregister
2020-24991,Hazardous Materials: Notice of Applications for New Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2020-11-12,https://www.regulations.gov/commenton/PHMSA-2013-0008-0407,2020-12-14,PHMSA-2013-0008-0407,2,federalregister
2020-25018,"Bureau of the Fiscal Service; Notice of Rate To Be Used for Federal Debt Collection, and Discount and Rebate Evaluation","Treasury Department, Fiscal Service",2020-11-12,,,FISCAL_FRDOC_0001-0084,0,federalregister
2020-25012,"Proposed Collection; Comment Request for Exempt Organization Forms: 990, 990-BL, 990-EZ, 990-N, 990-PF, 990-T, 990-W, 990 SCH E, 990 SCH I, 990 SCH M, 990 SCH D, 990 SCH F, 990 SCH H, 990 SCH J, 990 SCH K, 990 SCH R, 990/990-EZ SCH A, 990/990-EZ SCH C, 990/990-EZ SCH G, 990/990-EZ SCH L, 990/990-EZ SCH N, 990/990-EZ SCH O, 990/990-EZ/990-PF SCH B, 1023, 1023-EZ, 1023-Interactive, 1024, 1024-A, 1028, 1120-POL, 4720, 5578, 5884-C, 6069, 6497, 8038, 8038-B, 8038-CP, 8038-G, 8038-GC, 8038-R, 8038-T, 8038-TC, 8282, 8328, 8330, 8453-E.O., 8453-X, 8718, 8868, 8870, 8871, 8872, 8879-E.O., 8886-T, 8899, and Related Attachments","Treasury Department, Internal Revenue Service",2020-11-12,,2021-01-11,,0,federalregister
2020-25015,"Federal Advisory Committee Act; Communications Security, Reliability, and Interoperability Council",Federal Communications Commission,2020-11-12,,,FCC-2020-0445-0001,0,federalregister
2020-25010,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Federal Reserve System,2020-11-12,,,FRS-2020-0319-0001,0,federalregister
2020-25021,Pfizer Inc. and Mylan N.V.; Analysis of Agreement Containing Consent Orders To Aid Public Comment,Federal Trade Commission,2020-11-12,,2020-12-14,FTC-2020-0082-0001,8,federalregister
2020-25035,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension,Federal Trade Commission,2020-11-12,,2021-01-11,FTC-2020-0081-0001,3,federalregister
2020-25029,"Medicare Program; Medicare Part B Monthly Actuarial Rates, Premium Rates, and Annual Deductible Beginning January 1, 2021","Health and Human Services Department, Centers for Medicare & Medicaid Services",2020-11-12,,,CMS-2020-0137-0001,0,federalregister
2020-25028,Medicare Program; CY 2021 Part A Premiums for the Uninsured Aged and for Certain Disabled Individuals Who Have Exhausted Other Entitlement,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2020-11-12,,,CMS-2020-0139-0001,0,federalregister
2020-25024,Medicare Program; CY 2021 Inpatient Hospital Deductible and Hospital and Extended Care Services Coinsurance Amounts,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2020-11-12,,,CMS-2020-0138-0001,0,federalregister
2020-24993,Oil Country Tubular Goods From the People's Republic of China: Self-Initiation of Anti-Circumvention Inquiries on the Antidumping Duty and Countervailing Duty Orders,"Commerce Department, International Trade Administration",2020-11-12,,,ITA_FRDOC_0001-6601,0,federalregister
2020-24994,Certain Tin Mill Products From Japan: Rescission of Antidumping Duty Administrative Review; 2019-2020,"Commerce Department, International Trade Administration",2020-11-12,,,ITA_FRDOC_0001-6600,0,federalregister
2020-24955,Relief From HUD Public Housing and Section 8 Requirements Available During CY 2020 and CY 2021 to Public Housing Agencies To Assist With Recovery and Relief Efforts on Behalf of Families Affected by Presidentially Declared Major Disasters,Housing and Urban Development Department,2020-11-12,,,HUD-2020-0075-0001,0,federalregister
2020-25020,Endangered Species; Receipt of Recovery Permit Application,"Interior Department, Fish and Wildlife Service",2020-11-12,,2020-12-14,,0,federalregister
2020-25033,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2020-11-12,,2020-11-27,,0,federalregister
2020-24984,"Certain Foldable Reusable Drinking Straws and Components and Accessories Thereof; Commission Determination Not To Review an Initial Determination Granting a Motion for Partial Summary Determination and Finding a Violation of Section 337; Request for Written Submissions on Remedy, the Public Interest, and Bonding",International Trade Commission,2020-11-12,,,ITC-2020-0425-0001,0,federalregister
2020-24983,Chloropicrin From China; Termination of Five-Year Review,International Trade Commission,2020-11-12,,,ITC-2020-0424-0001,0,federalregister
2020-25034,Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to Marine Site Characterization Surveys Off of Coastal Virginia,"Commerce Department, National Oceanic and Atmospheric Administration",2020-11-12,,2020-11-27,,0,federalregister
2020-24995,Agency Information Collection Activities: Comment Request,Consumer Financial Protection Bureau,2020-11-12,,2020-12-14,CFPB-2020-0035-0001,6,federalregister
2020-24945,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Application Package for Disaster Response Cooperative Agreement,Corporation for National and Community Service,2020-11-12,,2021-01-11,CNCS-2020-0019-0001,0,federalregister
2020-25002,Combined Notice of Filings #1,"Energy Department, Federal Energy Regulatory Commission",2020-11-12,,,FERC-2020-1470-0001,0,federalregister
2020-24998,Proposed Information Collection Request; Comment Request; Survey of State Emergency Response Commissions (SERCs),Environmental Protection Agency,2020-11-12,,2021-01-11,EPA-HQ-OLEM-2020-0521-0001,1,federalregister
2020-25120,Sunshine Act Meeting; Farm Credit Administration Board,Farm Credit Administration,2020-11-12,,,FCA-2020-0049-0001,0,federalregister
2020-24727,Voluntary Disclosure of Sesame as an Allergen: Draft Guidance for Industry; Availability; Agency Information Collection Activities; Proposed Collection; Comment Request,"Health and Human Services Department, Food and Drug Administration",2020-11-12,,2021-01-11,FDA-2020-D-0530-0001,669,federalregister
2020-25019,Agency Information Collection Activities; Announcement of Office of Management and Budget Approvals,"Health and Human Services Department, Food and Drug Administration",2020-11-12,,,FDA-2019-N-5711-1253,0,federalregister
2020-25023,Agency Information Collection Activities; Proposed Collection; Comment Request; Regulations for In Vivo Radiopharmaceuticals Used for Diagnosis and Monitoring,"Health and Human Services Department, Food and Drug Administration",2020-11-12,,2021-01-11,FDA-2014-N-0998-0007,0,federalregister
2020-24973,Final Flood Hazard Determinations,"Homeland Security Department, Federal Emergency Management Agency",2020-11-12,,,FEMA-2020-0002-0108,0,federalregister
2020-24963,"Self-Regulatory Organizations; Miami International Securities Exchange, LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Its Fee Schedule To Increase the Number of Additional Limited Service MIAX Express Interface Ports Available to Market Makers",Securities and Exchange Commission,2020-11-12,,,SEC-2020-1807-0001,0,federalregister
2020-24966,"Self-Regulatory Organizations; The Nasdaq Stock Market LLC; Notice of Designation of a Longer Period for Commission Action on a Proposed Rule Change, as Modified by Amendment No. 1, To Treat as an Eligible Switch, for Purposes of IM-5900-7, an Acquisition Company That Switches From NYSE to Nasdaq After Announcing a Business Combination",Securities and Exchange Commission,2020-11-12,,,SEC-2020-1801-0001,0,federalregister
2020-24956,Arena Holdings Management LLC,Securities and Exchange Commission,2020-11-12,,,SEC-2020-1802-0001,0,federalregister
2020-25006,Self-Regulatory Organizations; The Depository Trust Company; Notice of No Objection To Advance Notice To Amend Rule 4,Securities and Exchange Commission,2020-11-12,,,SEC-2020-1810-0001,0,federalregister
2020-24965,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of Proposed Rule To Eliminate the Listing Fee Waiver for Issuers of Certain ETPs",Securities and Exchange Commission,2020-11-12,,,SEC-2020-1808-0001,0,federalregister
2020-25016,"The Elk River Railroad, Inc.-Merger Exemption-The Buffalo Creek Railroad Company",Surface Transportation Board,2020-11-12,,,STB-2020-0149-0001,0,federalregister
2020-24979,Vacancy Posting; Member of the Administrative Review Board; Correction,Labor Department,2020-11-12,,2020-11-09,DOL_FRDOC_0001-1629,0,federalregister
2020-24977,Fire Protection in Shipyard Employment Standard; Extension of the Office of Management and Budget's (OMB) Approval of Information Collection (Paperwork) Requirements,"Labor Department, Occupational Safety and Health Administration",2020-11-12,,2021-01-11,OSHA-2011-0010-0013,0,federalregister
2020-25161,Sunshine Act Meetings; Notice,Legal Services Corporation,2020-11-12,,,LSC-2020-0020-0001,0,federalregister
2020-25025,42nd Meeting of the National Museum and Library Services Board,"National Foundation on the Arts and the Humanities, Institute of Museum and Library Services",2020-11-12,,,ARTS-2020-0071-0001,0,federalregister
2020-24962,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend the Equity Transaction Fee Rebate Tiers",Securities and Exchange Commission,2020-11-12,,,SEC-2020-1809-0001,0,federalregister
2020-25057,"Self-Regulatory Organizations; Cboe EDGX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change to Rule 14.10, Requirements for Securities Issued by the Exchange or Its Affiliates",Securities and Exchange Commission,2020-11-12,,,SEC-2020-1806-0001,0,federalregister
2020-24958,Commission Meeting,Susquehanna River Basin Commission,2020-11-12,,,SRBC-2020-0036-0001,0,federalregister
2020-24952,Agency Information Collection Activities: Requests for Comments; Clearance of Renewed Approval of Information Collection: Recording of Aircraft Conveyances and Security Documents,"Transportation Department, Federal Aviation Administration",2020-11-12,,2020-12-14,FAA-2020-0414-0002,0,federalregister
2020-24951,Request for Information: Impaired Driving Technologies,National Highway Traffic Safety Administration,2020-11-12,https://www.regulations.gov/commenton/NHTSA-2020-0102-0001,2021-01-11,NHTSA-2020-0102-0001,13,federalregister
2020-24989,Hazardous Materials: Notice of Applications for Modifications to Special Permit,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2020-11-12,,2020-11-27,PHMSA-2013-0008-0409,2,federalregister
2020-24976,Changes in Flood Hazard Determinations,"Homeland Security Department, Federal Emergency Management Agency",2020-11-12,,,FEMA-2020-0002-0107,0,federalregister
2020-25000,Aviation Security Advisory Committee (ASAC) Meeting,"Homeland Security Department, Transportation Security Administration",2020-11-12,,,TSA-2011-0008-0047,0,federalregister
2020-25039,"Agency Information Collection Activities; Extension, Without Change, of a Currently Approved Collection: myE-Verify Program","Homeland Security Department, U.S. Citizenship and Immigration Services",2020-11-12,,2020-12-14,USCIS-2010-0014-0051,0,federalregister
2020-24969,"Notice of Extension of Public Comment Period for the Interim Report for the Buffalo Bayou and Tributaries, Texas Resiliency Study","Defense Department, Engineers Corps",2020-11-12,,2020-11-20,COE-2020-0001-0010,0,federalregister
2020-25001,"NextEra Energy, Inc.; American Electric Power Company, Inc.; Evergy, Inc.; Exelon Corporation; Xcel Energy Services Inc.; Notice of Petition for Declaratory Order","Energy Department, Federal Energy Regulatory Commission",2020-11-12,,,FERC-2020-1469-0001,0,federalregister
2020-25022,Agency Information Collection Activities; Announcement of Office of Management and Budget Approvals,"Health and Human Services Department, Food and Drug Administration",2020-11-12,,,FDA-2010-N-0583-0008,0,federalregister
2020-25031,Agency Information Collection Activities: Submission to OMB for Review and Approval: Public Comment Request; Information Collection Request Title: Title V Maternal and Child Health Services Block Grant to States Program: Guidance and Forms for the Title V Application/Annual Report OMB No. 0915-0172-Revision,"Health and Human Services Department, Health Resources and Services Administration",2020-11-12,,2020-12-14,,0,federalregister
2020-24982,Changes in Flood Hazard Determinations,"Homeland Security Department, Federal Emergency Management Agency",2020-11-12,,,FEMA-2020-0002-0106,0,federalregister
2020-21818,Guidance Related to the Foreign Tax Credit; Clarification of Foreign-Derived Intangible Income,"Treasury Department, Internal Revenue Service",2020-11-12,,2021-02-10,IRS-2020-0040-0001,35,federalregister
2020-24996,Media Bureau Lifts Freeze on the Filing of Television Station Minor Modification Applications and Rulemaking Petitions,Federal Communications Commission,2020-11-12,,,FCC-2020-0443-0001,0,federalregister
2020-24961,Radio Broadcasting Services; AM or FM Proposals To Change The Community of License,Federal Communications Commission,2020-11-12,,2021-01-11,FCC-2020-0444-0001,0,federalregister
2020-24968,Supplemental Evidence and Data Request on Malnutrition in Hospitalized Adults,"Health and Human Services Department, Agency for Healthcare Research and Quality",2020-11-12,,,AHRQ-2022-0004-0845,0,federalregister
2020-24382,Manufactured Housing Program: Minimum Payments to the States; Advanced Notice of Proposed Rulemaking and Request for Public Comment,Housing and Urban Development Department,2020-11-12,,2021-01-11,HUD-2020-0076-0001,15,federalregister
2020-24471,Endangered and Threatened Wildlife and Plants; Threatened Species Status With Section 4(d) Rule for Sickle Darter,"Interior Department, Fish and Wildlife Service",2020-11-12,,2021-01-11,FWS-R4-ES-2020-0094-0001,22,federalregister
2020-24944,Fisheries of the Northeastern United States; Omnibus Framework Adjustment To Modify the Mid-Atlantic Fishery Management Council's Risk Policy,"Commerce Department, National Oceanic and Atmospheric Administration",2020-11-12,,2020-11-26,NOAA-NMFS-2020-0143-0001,9,federalregister
2020-25037,"Pioneer Hi-Bred International, Inc.; Availability of a Request and Plant Pest Risk Similarity Assessment for an Extension of Determination of Nonregulated Status for Maize for Use in the Seed Production Technology for Africa Process","Agriculture Department, Animal and Plant Health Inspection Service",2020-11-12,,2020-12-14,APHIS-2020-0097-0001,2,federalregister
2020-24997,Information Collection: Collaborative Forest Landscape Restoration Program,"Agriculture Department, Forest Service",2020-11-12,,2021-01-11,FS_FRDOC_0001-3403,1,federalregister
2020-25017,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Annual Report From Foreign-Trade Zones,"Commerce Department, International Trade Administration",2020-11-12,,,ITA_FRDOC_0001-6599,0,federalregister
2020-24992,Agency Information Collection Activities; Comment Request; Work Colleges Expenditure Report,Education Department,2020-11-12,,2021-01-11,ED-2020-SCC-0174-0001,0,federalregister
2020-25005,Combined Notice of Filings,"Energy Department, Federal Energy Regulatory Commission",2020-11-12,,,FERC-2020-1468-0001,0,federalregister
2020-25038,Agency Information Collection Activities; New Collection: Report of Request/Receipt of Benefits by Aliens,"Homeland Security Department, U.S. Citizenship and Immigration Services",2020-11-12,,2021-01-11,USCIS-2020-0020-0001,1,federalregister
2020-25058,"Self-Regulatory Organizations; Cboe EDGA Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change Rule 14.10, Requirements for Securities Issued by the Exchange or Its Affiliates",Securities and Exchange Commission,2020-11-13,,,SEC-2020-1819-0001,0,federalregister
2020-25160,"Upstart Holdings, Inc.",Securities and Exchange Commission,2020-11-13,,,SEC-2020-1811-0001,0,federalregister
2020-25137,Data Collection Available for Public Comments,Small Business Administration,2020-11-13,,2021-01-12,,0,federalregister
2020-25122,Determination Pursuant to the Foreign Missions Act,State Department,2020-11-13,,,DOS_FRDOC_0001-5349,0,federalregister
2020-25152,Meeting of the Regional Resource Stewardship Council and the Regional Energy Resource Council,Tennessee Valley Authority,2020-11-13,,,TVA-2020-0017-0001,0,federalregister
2020-25068,"Notice of Product Exclusion Amendment: China's Acts, Policies, and Practices Related to Technology Transfer, Intellectual Property, and Innovation","Trade Representative, Office of United States",2020-11-13,,,USTR_FRDOC_0001-0676,0,federalregister
2020-25133,Agency Information Collection Activities: Requests for Comments; Clearance of Renewed Approval of Information Collection,"Transportation Department, Federal Aviation Administration",2020-11-13,,,FAA-2020-0623-0003,0,federalregister
2020-25156,Notice of Final Federal Agency Actions on Proposed Highway in Utah,"Transportation Department, Federal Highway Administration",2020-11-13,https://www.regulations.gov/commenton/FHWA-2013-0002-0762,,FHWA-2013-0002-0762,0,federalregister
2020-25052,Notice of OFAC Sanctions Actions,"Treasury Department, Foreign Assets Control Office",2020-11-13,,,OFAC_FRDOC_0001-1227,0,federalregister
2020-25139,California; Amendment No. 9 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0255,0,federalregister
2020-25072,Florida; Amendment No. 2 to Notice of an Emergency Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0239,0,federalregister
2020-25078,North Carolina; Amendment No. 2 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0242,0,federalregister
2020-25086,Florida; Amendment No. 3 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0254,0,federalregister
2020-25083,Alabama; Amendment No. 2 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0246,0,federalregister
2020-25088,North Dakota; Major Disaster and Related Determinations,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0257,0,federalregister
2020-24903,"Small Business Size Standards: Professional, Scientific and Technical Services; Management of Companies and Enterprises; Administrative and Support and Waste Management and Remediation Services",Small Business Administration,2020-11-13,,2021-01-12,SBA-2020-0055-0001,93,federalregister
2020-25014,Airworthiness Directives; Rolls-Royce Deutschland Ltd. & Co KG (Type Certificate Previously Held by BMW Rolls-Royce GmbH and BMW Rolls-Royce Aero Engines) Turbofan Engines,"Transportation Department, Federal Aviation Administration",2020-11-13,https://www.regulations.gov/commenton/FAA-2020-1025-0001,2020-12-28,FAA-2020-1025-0001,1,federalregister
2020-25112,Citizens S-Line Transmission LLC ; Notice of Petition for Declaratory Order,"Energy Department, Federal Energy Regulatory Commission",2020-11-13,,,FERC-2020-1474-0001,0,federalregister
2020-25109,Combined Notice of Filings #1,"Energy Department, Federal Energy Regulatory Commission",2020-11-13,,,FERC-2020-1476-0001,0,federalregister
2020-25203,Environmental Impact Statements; Notice of Availability,Environmental Protection Agency,2020-11-13,,,EPA_FRDOC_0001-26177,0,federalregister
2020-25130,"Zoom Video Communications, Inc.; Analysis To Aid Public Comment",Federal Trade Commission,2020-11-13,,2020-12-14,FTC-2020-0083-0001,25,federalregister
2020-25131,Documenting Electronic Data Files and Statistical Analysis Programs; Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2020-11-13,,,FDA-2009-D-0052-0016,0,federalregister
2020-25081,Louisiana; Amendment No. 12 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0238,0,federalregister
2020-25151,Agency Information Collection Activities; Submission for OMB Review; Comment Request; National Longitudinal Survey of Youth 1997,Labor Department,2020-11-13,,2020-12-14,DOL_FRDOC_0001-1633,0,federalregister
2020-25150,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Report on Current Employment Statistics,Labor Department,2020-11-13,,2020-12-14,DOL_FRDOC_0001-1632,0,federalregister
2020-25134,Name of Information Collection: NASA STEM Gateway Performance Management and Third-Party Experience,National Aeronautics and Space Administration,2020-11-13,,2020-12-14,,0,federalregister
2020-25100,"Proposed Amendment of V-67, V-190, and V-429; Establishment of T-312; and Revocation of V-125 and V-335 in the Vicinity of Marion, IL","Transportation Department, Federal Aviation Administration",2020-11-13,https://www.regulations.gov/commenton/FAA-2020-0944-0002,2020-12-21,FAA-2020-0944-0002,0,federalregister
2020-25042,Fisheries of the Northeastern United States; Golden Tilefish Fishery; 2021 and Projected 2022 Specifications and Emergency Action,"Commerce Department, National Oceanic and Atmospheric Administration",2020-11-13,,2020-11-30,NOAA-NMFS-2020-0113-0001,3,federalregister
2020-25159,Certain Uncoated Paper From the People's Republic of China: Affirmative Preliminary Determinations of Circumvention of the Antidumping and Countervailing Duty Orders for Uncoated Paper Rolls,"Commerce Department, International Trade Administration",2020-11-13,,,ITA_FRDOC_0001-6605,0,federalregister
2020-25163,Secondary Trademark Infringement Liability in the E-Commerce Setting,"Commerce Department, Patent and Trademark Office",2020-11-13,,2020-12-28,PTO-T-2020-0035-0001,28,federalregister
2020-25090,Submission for OMB Review; Comment Request,"Defense Department, Army Department",2020-11-13,,2020-12-14,USA-2020-HQ-0006-0002,0,federalregister
2020-25069,Submission for OMB Review; Comment Request,"Defense Department, Army Department",2020-11-13,,2020-12-14,USA-2019-HQ-0031-0004,0,federalregister
2020-25061,Proposed Collection; Comment Request,Defense Department,2020-11-13,,2021-01-12,DOD-2020-OS-0090-0001,1,federalregister
2020-25140,Agency Information Collection Activities; Comment Request; Work Colleges Application and Agreement,Education Department,2020-11-13,,2021-01-12,ED-2020-SCC-0175-0001,0,federalregister
2020-25132,"Southern LNG Company, L.L.C.; Application To Amend Export Term Through December 31, 2050, for Existing Non-Free Trade Agreement Authorization",Energy Department,2020-11-13,,2020-11-30,DOE-HQ-2020-0001-0140,0,federalregister
2020-25095,Meeting of Humanities Panel,"National Foundation on the Arts and the Humanities, National Endowment for the Humanities",2020-11-13,,,ARTS-2020-0072-0001,0,federalregister
2020-25048,United Nuclear Corporation Church Rock Project,Nuclear Regulatory Commission,2020-11-13,,,NRC-2019-0026-0007,6,federalregister
2020-25108,Mail Classification Schedule,Postal Regulatory Commission,2020-11-13,,2020-11-20,,0,federalregister
2020-25065,Product Change-Priority Mail and First-Class Package Service Negotiated Service Agreement,Postal Service,2020-11-13,,,USPS-2020-0264-0001,0,federalregister
2020-25064,Product Change-Priority Mail Negotiated Service Agreement,Postal Service,2020-11-13,,,USPS-2020-0263-0001,0,federalregister
2020-25066,Product Change-Priority Mail and First-Class Package Service Negotiated Service Agreement,Postal Service,2020-11-13,,,USPS-2020-0265-0001,0,federalregister
2020-25214,Sunshine Act Meetings,Securities and Exchange Commission,2020-11-13,,,SEC-2020-1817-0001,0,federalregister
2020-25082,Oregon; Amendment No. 2 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0250,0,federalregister
2020-25087,Florida; Amendment No. 4 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0241,0,federalregister
2020-25071,Alabama; Amendment No. 1 to Notice of an Emergency Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0248,0,federalregister
2020-25070,North Carolina; Amendment No. 2 to Notice of an Emergency Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0253,0,federalregister
2020-25046,Large Diameter Welded Pipe From the Republic of Turkey: Rescission of 2018-2020 Antidumping Duty Administrative Review,"Commerce Department, International Trade Administration",2020-11-13,,,ITA_FRDOC_0001-6604,0,federalregister
2020-25060,Self-Regulatory Organizations; The Depository Trust Company; Order Approving a Proposed Rule Change To Amend Rule 4,Securities and Exchange Commission,2020-11-13,,,SEC-2020-1818-0001,0,federalregister
2020-25050,"Invesco Capital Management LLC, et al.; Notice of Application",Securities and Exchange Commission,2020-11-13,,,SEC-2020-1815-0001,0,federalregister
2020-25059,"Self-Regulatory Organizations; New York Stock Exchange LLC; Notice of Filing of Amendment No. 1 and Order Granting Accelerated Approval of a Proposed Rule Change, as Modified by Amendment No. 1, To Amend to NYSE Rule 122 Related to Orders With More Than One Broker",Securities and Exchange Commission,2020-11-13,,,SEC-2020-1813-0001,0,federalregister
2020-25123,Asset Management Advisory Committee,Securities and Exchange Commission,2020-11-13,,,SEC-2020-1814-0001,0,federalregister
2020-25056,"Self-Regulatory Organizations; Cboe BYX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change to Rule 14.10, Requirements for Securities Issued by the Exchange or its Affiliates",Securities and Exchange Commission,2020-11-13,,,SEC-2020-1812-0001,0,federalregister
2020-25166,Notice of Substituted Compliance Application Submitted by the Bundesanstalt für Finanzdienstleistungsaufsicht in Connection With Certain Requirements Applicable to Security-Based Swap Entities Subject to Regulation in the Federal Republic of Germany; Proposed Order,Securities and Exchange Commission,2020-11-13,,2020-12-08,SEC-2020-1816-0001,0,federalregister
2020-25062,"Notice of Availability, Notice of Public Comment Period, Notice of Public Meeting, and Request for Comment on the Draft Programmatic Environmental Assessment for the Shuttle Landing Facility Reentry Site Operator License","Transportation Department, Federal Aviation Administration",2020-11-13,https://www.regulations.gov/commenton/FAA-2013-0259-3004,2020-12-07,FAA-2013-0259-3004,0,federalregister
2020-25092,Agency Information Collection Activity Under OMB Review: Accelerated Payment Verification of Completion Letter,Veterans Affairs Department,2020-11-13,,,VA-2020-VACO-0001-0163,0,federalregister
2020-25076,North Carolina; Amendment No. 3 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0245,0,federalregister
2020-25085,Alabama; Amendment No. 4 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0247,0,federalregister
2020-25077,North Carolina; Amendment No. 3 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0256,0,federalregister
2020-25075,North Carolina; Amendment No. 13 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0240,0,federalregister
2020-25080,California; Amendment No. 8 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0249,0,federalregister
2020-25084,Alabama; Amendment No. 3 to Notice of a Major Disaster Declaration,"Homeland Security Department, Federal Emergency Management Agency",2020-11-13,,,FEMA-2020-0001-0243,0,federalregister
2020-25146,Public Health Associate Program (PHAP) Alumni and Host Site Assessment; Reopening of the Comment Period,"Health and Human Services Department, Centers for Disease Control and Prevention",2020-11-13,,2021-01-12,,0,federalregister
2020-25036,Agency Information Collection Activities; Revision of a Currently Approved Collection: Consideration of Deferred Action for Childhood Arrivals,"Homeland Security Department, U.S. Citizenship and Immigration Services",2020-11-13,,2021-01-12,USCIS-2012-0012-0119,1,federalregister
2020-25047,"60-Day Notice of Proposed Information Collection: FHA-Insured Mortgage Loan Servicing of Delinquent, Default, and Foreclosure With Service Members Act",Housing and Urban Development Department,2020-11-13,,2021-01-12,HUD-2009-0052-0008,0,federalregister
2020-25103,Petitions for Modification of Application of Existing Mandatory Safety Standards,"Labor Department, Mine Safety and Health Administration",2020-11-13,,2020-12-14,MSHA-2020-0040-0001,0,federalregister
2020-25149,Agency Information Collection Activities; Comment Request; Federal Employees' Compensation Act Medical Reports and Compensation Claims,"Labor Department, Workers' Compensation Programs Office",2020-11-13,,2021-01-12,WCPO_FRDOC_0001-0276,1,federalregister
2020-25053,"Proposed Amendment of Class D and E Airspace; Palmdale, CA","Transportation Department, Federal Aviation Administration",2020-11-13,,2020-12-28,FAA-2020-0942-0001,0,federalregister
2020-25054,"Proposed Amendment of Class D and E Airspace and Establishment of Class E Airspace; Lancaster, CA","Transportation Department, Federal Aviation Administration",2020-11-13,,2020-12-28,FAA-2020-0943-0001,0,federalregister
