document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2017-24359,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel ANDIAMO; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-11-09,,2017-12-11,MARAD-2017-0181-0001,0,federalregister
2017-24355,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel SAMADHI; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-11-09,https://www.regulations.gov/commenton/MARAD-2017-0176-0001,2017-12-11,MARAD-2017-0176-0001,0,federalregister
2017-24394,"Reports, Forms, and Record Keeping Requirements Agency Information Collection Activity Under OMB Review","Transportation Department, National Highway Traffic Safety Administration",2017-11-09,https://www.regulations.gov/commenton/NHTSA-2013-0009-0128,2017-12-11,NHTSA-2013-0009-0128,3,federalregister
2017-24409,"Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Health and Diet Survey, as Used by the Food and Drug Administration","Health and Human Services Department, Food and Drug Administration",2017-11-09,,2017-12-11,FDA-2014-N-0920-0006,2,federalregister
2017-24410,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Infant Formula Recall Regulations,"Health and Human Services Department, Food and Drug Administration",2017-11-09,,2017-12-11,FDA-2014-N-1027-0006,0,federalregister
2017-24382,Proposed Information Collection; Comment Request; West Coast Region Groundfish Trawl Fishery Monitoring and Catch Accounting Program,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-09,,2018-01-08,,0,federalregister
2017-24395,Availability of Norfolk Harbor Navigation Improvements Draft General Reevaluation Report/Environmental Assessment,"Defense Department, Engineers Corps",2017-11-09,,2017-12-10,COE-2017-0002-0009,0,federalregister
2017-24427,Clean Water Act; Contractor Access to Confidential Business Information,Environmental Protection Agency,2017-11-09,,2017-11-14,EPA_FRDOC_0001-21559,0,federalregister
2017-24489,Information Collection Request to Office of Management and Budget; OMB Control Number[s]: 1625-0085,"Homeland Security Department, Coast Guard",2017-11-13,,2018-01-12,USCG-2017-0954-0001,0,federalregister
2017-24528,Agency Information Collection Activities; Oil Shale Management,"Interior Department, Land Management Bureau",2017-11-13,,2018-01-12,,0,federalregister
2017-24536,"Approval and Promulgation of Air Quality Implementation Plans; Maryland; Reasonably Available Control Technology for Cement Kilns, Revisions to Portland Cement Manufacturing Plant and Natural Gas Compression Station Regulations, and Removal of Nitrogen Oxides Reduction and Trading Program Replaced by Other Programs and Regulations",Environmental Protection Agency,2017-11-13,,2017-12-13,EPA-R03-OAR-2016-0309-0001,2,federalregister
2017-24474,Endangered and Threatened Wildlife and Plants; Threatened Species Status for Chorizanthe parryi var. fernandina (San Fernando Valley Spineflower),"Interior Department, Fish and Wildlife Service",2017-11-13,,2017-12-13,FWS-R8-ES-2016-0078-0021,16,federalregister
2017-24473,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2017-11-13,,2018-01-12,,0,federalregister
2017-24525,Agency Information Collection Activities; Proposed Collection; Public Comment Request; Semiannual Performance Measures for the ACL Traumatic Brain Injury State Partnership Program (ICR New),"Health and Human Services Department, Community Living Administration",2017-11-13,,2018-01-12,,0,federalregister
2017-24492,"Agency Information Collection Activities: Proposed Collection: Public Comment Request; Information Collection Request Title: Voluntary Partner Surveys To Implement Executive Order 12862 in the Health Resources and Services Administration, OMB No. 0915-0212-Extension","Health and Human Services Department, Health Resources and Services Administration",2017-11-13,,2018-01-12,,0,federalregister
2017-24491,Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request; Assessing Client Factors Associated With Detectable HIV Viral Loads; and Models of Care and the Ryan White HIV/AIDS Program,"Health and Human Services Department, Health Resources and Services Administration",2017-11-13,,2017-12-13,,0,federalregister
2017-24523,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2017-11-13,,2018-01-12,,0,federalregister
2017-24533,Agency Information Collection Activities; Comment Request; Teacher Education Assistance for College and Higher Education Grant Eligibility Regulations,Education Department,2017-11-13,,2018-01-12,ED-2017-ICCD-0136-0001,4,federalregister
2017-24512,"Agency Information Collection Activities; Comment Request; Contribution Operations, ETA-581","Labor Department, Employment and Training Administration",2017-11-13,,2018-01-12,,0,federalregister
2017-24481,Information Collection: Safeguards on Nuclear Material-Implementation of United States/International Atomic Energy Agency Agreement,Nuclear Regulatory Commission,2017-11-13,,2017-12-13,NRC-2016-0249-0007,0,federalregister
2017-24470,Proposed Information Collection; Comment Request; NOAA Customer Surveys,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-13,,2018-01-12,,0,federalregister
2017-24467,Proposed Information Collection; Comment Request; Alaska Chinook Salmon Economic Data Report (EDR),"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-13,,2018-01-12,,0,federalregister
2017-24327,Matching Funds Requirements for Agricultural Research and Extension Capacity Funds at 1890 Land-Grant Institutions and 1862 Land-Grant Institutions in Insular Areas,"Agriculture Department, National Institute of Food and Agriculture",2017-11-13,,2018-01-12,NIFA-2017-0007-0001,1,federalregister
2017-24363,Fees,National Indian Gaming Commission,2017-11-13,,2017-12-28,NIGC_FRDOC_0001-0134,1,federalregister
2017-24511,Group Registration of Unpublished Works: Extension of Comment Period,"Library of Congress, Copyright Office, Library of Congress",2017-11-13,,2017-11-17,COLC-2017-0009-0003,5,federalregister
2017-24479,Notice of Request for an Extension of a Currently Approved Information Collection,"Agriculture Department, Procurement and Property Management, Office of",2017-11-13,,2018-01-12,OPPM-2017-0003-0001,3,federalregister
2017-24524,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2017-11-13,,2018-01-12,CMS-2017-0151-0001,0,federalregister
2017-24494,"Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request; Be The Match® Patient Services Survey, OMB No. 0906-0004-Revision","Health and Human Services Department, Health Resources and Services Administration",2017-11-13,,2017-12-13,,0,federalregister
2017-24495,Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request; Title V Maternal and Child Health Services Block Grant to States Program: Guidance and Forms for the Title V Application/Annual Report,"Health and Human Services Department, Health Resources and Services Administration",2017-11-13,,2017-12-13,,0,federalregister
2017-24446,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; Willingness To Pay Survey To Evaluate Recreational Benefits of Nutrient Reductions in Coastal New England Waters (New),Environmental Protection Agency,2017-11-13,,2017-12-13,EPA-HQ-ORD-2016-0632-0012,23,federalregister
2017-24469,Proposed Information Collection; Comment Request; Monitoring Programs for Vessels in the Pacific Coast Groundfish Fishery,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-13,,2018-01-12,,0,federalregister
2017-24555,Request for Information Regarding Consumers' Experience With Free Access to Credit Scores,Consumer Financial Protection Bureau,2017-11-13,,2018-02-12,CFPB-2017-0037-0001,70,federalregister
2017-24552,Notice of an Update to the Public List of Companies That Offer Customers Free Access to a Credit Score,Consumer Financial Protection Bureau,2017-11-13,,2018-01-12,CFPB-2017-0034-0001,61,federalregister
2017-24480,"Information Collection: DOE/NRC Form 740M, Concise Note; DOE/NRC Form 741, Nuclear Material Transaction Report; DOE/NRC Form 742, Material Balance Report; and DOE/NRC Form 742C, Physical Inventory Listing",Nuclear Regulatory Commission,2017-11-13,,2017-12-13,NRC-2016-0174-0020,0,federalregister
2017-24520,Magnuson-Stevens Act Provisions; General Provisions for Domestic Fisheries; Application for Exempted Fishing Permits,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-13,,2017-11-28,,0,federalregister
2017-24539,"Air Plan Approval; OR, Oakridge; PM2.5 Moderate Plan, Finding of Attainment and Clean Data Determination",Environmental Protection Agency,2017-11-14,,2017-12-14,EPA-R10-OAR-2017-0051-0001,0,federalregister
2017-24606,International Fisheries; Pacific Tuna Fisheries; Fishing Restrictions for Tropical Tuna in the Eastern Pacific Ocean for 2018 to 2020,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-14,,2017-12-14,NOAA-NMFS-2017-0129-0001,7,federalregister
2017-24607,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Consumer Financial Protection Bureau,2017-11-14,,2017-12-14,CFPB-2017-0038-0001,6,federalregister
2017-24567,Hazardous Materials: Notice of Applications for Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2017-11-14,,2017-11-29,PHMSA-2013-0008-0222,0,federalregister
2017-24616,Information Collections Being Reviewed by the Federal Communications Commission Under Delegated Authority,Federal Communications Commission,2017-11-14,,2018-01-16,FCC-2017-0398-0001,0,federalregister
2017-24632,Information Collection Being Submitted for Review and Approval to the Office of Management and Budget,Federal Communications Commission,2017-11-14,,2017-12-14,FCC-2017-0399-0001,0,federalregister
2017-24588,"Red Ventures Holdco, LP and Bankrate, Inc.; Analysis To Aid Public Comment",Federal Trade Commission,2017-11-14,,2017-12-05,FTC-2017-0091-0001,0,federalregister
2017-24559,Notice of Application for Approval To Discontinue or Modify a Railroad Signal System,"Transportation Department, Federal Railroad Administration",2017-11-14,,,FRA-2017-0111-0003,0,federalregister
2017-24560,Petition for Waiver of Compliance,"Transportation Department, Federal Railroad Administration",2017-11-14,https://www.regulations.gov/commenton/FRA-2017-0116-0003,,FRA-2017-0116-0003,0,federalregister
2017-24561,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel THE SPACE BETWEEN; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-11-14,,2017-12-14,MARAD-2017-0182-0001,0,federalregister
2017-24562,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel ARCADIA; Invitation for Public Comments,"Transportation Department, Maritime Administration",2017-11-14,,2017-12-14,MARAD-2017-0183-0001,0,federalregister
2017-24612,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2017-11-14,,2017-11-29,,0,federalregister
2017-24500,Airworthiness Directives; Intreprinderea De Constructii Aeronautice Gliders,"Transportation Department, Federal Aviation Administration",2017-11-14,,2017-12-29,FAA-2017-1068-0001,0,federalregister
2017-24538,Air Plan Approval; NH; Approval of Recordkeeping and Reporting Requirements and Single Source Order,Environmental Protection Agency,2017-11-14,,2017-12-14,EPA-R01-OAR-2017-0266-0002,2,federalregister
2017-24578,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Generic Application Package for Departmental Generic Grant Programs,Education Department,2017-11-14,,2017-12-14,ED-2017-ICCD-0114-0004,2,federalregister
2017-24556,Agency Information Collection Activities; Comment Request; Lender's Application Process (LAP),Education Department,2017-11-14,,2018-01-16,ED-2017-ICCD-0137-0001,0,federalregister
2017-24604,Data Collection Available for Public Comments,Small Business Administration,2017-11-14,,2018-01-16,,0,federalregister
2017-24568,Hazardous Materials: Notice of Applications for Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2017-11-14,,2017-12-14,PHMSA-2013-0008-0221,2,federalregister
2017-24566,Hazardous Materials: Notice of Applications for Special Permits,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2017-11-14,,2017-12-14,PHMSA-2013-0008-0223,0,federalregister
2017-24623,"Notice To Rescind Notice of Intent To Prepare an Environmental Impact Statement: Taylorsville Mobility Study, Salt Lake County, State of Utah","Transportation Department, Federal Highway Administration",2017-11-14,,,FHWA-2013-0002-0452,0,federalregister
2017-24625,Notice of Final Federal Agency Actions of Proposed Highway/Interchange Improvement in California; Statute of Limitations on Claims,"Transportation Department, Federal Highway Administration",2017-11-14,,,FHWA-2013-0002-0453,2,federalregister
2017-24599,"Hours of Service of Drivers: Application for Exemption; Rail Delivery Services, Inc. (RDS)","Transportation Department, Federal Motor Carrier Safety Administration",2017-11-14,https://www.regulations.gov/commenton/FMCSA-2017-0190-0019,,FMCSA-2017-0190-0019,0,federalregister
2017-24563,Request for Comments on the Renewal of a Previously Approved Information Collection: Determination of Fair and Reasonable Rates for Carriage of Agriculture Cargoes on U.S. Commercial Vessels-46 CFR 382,"Transportation Department, Maritime Administration",2017-11-14,,2018-01-16,MARAD-2017-0184-0001,1,federalregister
2017-24611,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2017-11-14,,2017-11-29,,0,federalregister
2017-24613,National Register of Historic Places; Notification of Pending Nominations and Related Actions,"Interior Department, National Park Service",2017-11-14,,2017-11-29,,0,federalregister
2017-24608,Agency Information Collection Activities; Proposed eCollection eComments Requested; Environmental Information-ATF Form 5000.29,"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-11-14,,2017-12-14,,0,federalregister
2017-24593,"Drawbridge Operation Regulation; China Basin, Mission Creek, San Francisco, CA","Homeland Security Department, Coast Guard",2017-11-14,,2017-12-14,USCG-2017-1015-0001,0,federalregister
2017-24554,"Safety Zone; Delaware River; Marcus Hook, NJ","Homeland Security Department, Coast Guard",2017-11-14,,2017-11-21,USCG-2017-0935-0001,1,federalregister
2017-24542,Air Plan Approval; Rhode Island; Enhanced Motor Vehicle Inspection and Maintenance Program,Environmental Protection Agency,2017-11-14,,2017-12-14,EPA-R01-OAR-2009-0436-0002,1,federalregister
2017-24688,Agency Information Collection Activities; Proposed Collection; Comment Request; Infant Formula Requirements,"Health and Human Services Department, Food and Drug Administration",2017-11-15,,2018-01-16,FDA-2013-N-0545-0004,0,federalregister
2017-24642,Draft National Procedure for Permit Applications To Retain Releasable Rehabilitated Marine Mammals for Public Display,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-15,,2017-12-15,,0,federalregister
2017-24693,Patent and Trademark Financial Transactions,"Commerce Department, Patent and Trademark Office",2017-11-15,,2018-01-16,PTO-C-2018-0013-0001,0,federalregister
2017-24678,"Request for Information-Interagency Arctic Research Policy Committee, Chaired by the National Science Foundation",National Science Foundation,2017-11-15,,2018-01-16,NSF_FRDOC_0001-1997,30,federalregister
2017-24734,Standard Review Plan for Spent Fuel Dry Storage Systems and Facilities,Nuclear Regulatory Commission,2017-11-15,,2018-01-02,NRC-2017-0211-0001,163,federalregister
2017-24722,"Clean Water Act Class II: Proposed Administrative Settlement, Penalty Assessment and Opportunity To Comment Regarding Enel Green Power North America, Inc.",Environmental Protection Agency,2017-11-15,,2017-12-15,EPA-HQ-OECA-2016-0268-0001,10,federalregister
2017-24727,Privacy Act of 1974; Systems of Records,Federal Housing Finance Agency,2017-11-15,,2017-12-15,FHFA-2017-0018-0001,0,federalregister
2017-24705,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Federal Maritime Commission,2017-11-15,,2017-12-15,,0,federalregister
2017-24610,Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension With or Without Change of a Currently Approved Collection; Investigator Integrity Questionnaire-ATF F 8620.7,"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-11-15,,2018-01-16,,0,federalregister
2017-24652,"Information Collection Request, Volunteer Program","Agriculture Department, Farm Service Agency",2017-11-15,,2018-01-16,FSA-2017-0012-0001,26,federalregister
2017-24735,Petition for Exemption; Summary of Petition Received,"Transportation Department, Federal Aviation Administration",2017-11-15,,2017-12-05,FAA-2017-1046-0003,1,federalregister
2017-24691,"Cooper Tire & Rubber Company, Grant of Petition for Decision of Inconsequential Noncompliance","Transportation Department, National Highway Traffic Safety Administration",2017-11-15,https://www.regulations.gov/commenton/NHTSA-2017-0027-0005,,NHTSA-2017-0027-0005,0,federalregister
2017-24662,Proposed Collection; Comment Request for Regulation Project,"Treasury Department, Internal Revenue Service",2017-11-15,,2018-01-16,,0,federalregister
2017-24670,Agency Information Collection Activity: Funeral Arrangements,Veterans Affairs Department,2017-11-15,,2018-01-16,VA-2017-VACO-0001-0350,0,federalregister
2017-24668,Agency Information Collection Activity Under OMB Review: Regulation for Submission of Evidence,Veterans Affairs Department,2017-11-15,,2017-12-15,VA-2017-VACO-0001-0349,1,federalregister
2017-24672,Emergency Preparedness Requirements for Small Modular Reactors and Other New Technologies,Nuclear Regulatory Commission,2017-11-15,,,,0,federalregister
2017-24747,Internet Communication Disclaimers; Extension of Comment Period,Federal Election Commission,2017-11-15,,2017-11-13,FEC-2017-0076-0001,0,federalregister
2017-24444,Alaska; Hunting and Trapping in National Preserves,"Interior Department, National Park Service",2017-11-15,,,,0,federalregister
2017-24726,"Updates Concerning Non-Geostationary, Fixed-Satellite Service Systems and Related Matters",Federal Communications Commission,2017-11-15,,2018-01-29,FCC-2017-0401-0001,0,federalregister
2017-24714,Atlantic Coastal Fisheries Cooperative Management Act Provisions; American Lobster Fishery; Control Date for Lobster Conservation Management Areas,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-15,,2017-12-15,NOAA-NMFS-2013-0169-0003,8,federalregister
2017-24663,Wolf Creek Generating Station: Consideration of Approval of Transfer of License,Nuclear Regulatory Commission,2017-11-15,,2017-12-15,NRC-2017-0217-0001,0,federalregister
2017-24671,Agency Information Collection Request. 60-Day Public Comment Request,Health and Human Services Department,2017-11-15,,2018-01-16,,0,federalregister
2017-24716,Fisheries Off West Coast States; Pacific Coast Groundfish Fishery; Application for an Exempted Fishing Permit,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-15,,2017-11-30,,0,federalregister
2017-24683,Agency Information Collection Activities Under OMB Review,Commodity Futures Trading Commission,2017-11-15,,2017-12-15,CFTC-2017-0055-0001,0,federalregister
2017-24699,Agency Information Collection Activities: Comment Request,Consumer Financial Protection Bureau,2017-11-15,,2018-01-16,CFPB-2017-0039-0001,7,federalregister
2017-24650,Draft Environmental Impact Statement-South Mall Campus Master Plan,National Capital Planning Commission,2017-11-15,,2018-01-16,,0,federalregister
2017-24733,Agency Information Collection Activities; Comment Request; Fast Response Survey System (FRSS) 109: Teachers' Use of Technology for School and Homework Assignments-Preliminary Activities,Education Department,2017-11-15,,2018-01-16,ED-2017-ICCD-0138-0001,0,federalregister
2017-24698,MHK Distributed and Alternate Applications Forum,"Energy Department, Energy Efficiency and Renewable Energy Office",2017-11-15,,2017-12-05,EERE_FRDOC_0001-1289,0,federalregister
2017-24723,"Proposed Settlement Agreement, Clean Air Act Title V Permit Appeal",Environmental Protection Agency,2017-11-15,,2017-12-15,EPA-HQ-OGC-2017-0630-0001,3,federalregister
2017-24665,"Initial Classification and Extension of the Proposed Classification and Segregation for State In Lieu Selection, Montana","Interior Department, Land Management Bureau",2017-11-15,,2017-12-15,,0,federalregister
2017-24666,Agency Information Collection Activities; Use and Occupancy Under the Mining Laws,"Interior Department, Land Management Bureau",2017-11-15,,2018-01-16,,0,federalregister
2017-24674,"Importer of Controlled Substances Application: Anderson Brecon, Inc.","Justice Department, Drug Enforcement Administration",2017-11-15,,2017-12-15,,0,federalregister
2017-24729,Proposed Submission of Information Collection for OMB Review; Comment Request; Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery,Architectural and Transportation Barriers Compliance Board,2017-11-15,,2017-12-15,ATBCB-2017-0002-0002,1,federalregister
2017-24634,Verdeca LLC; Availability of a Petition for Determination of Nonregulated Status of Soybean Genetically Engineered for Increased Yield,"Agriculture Department, Animal and Plant Health Inspection Service",2017-11-15,,2018-01-16,APHIS-2017-0075-0001,6,federalregister
2017-24422,International Services Surveys: BE-120 Benchmark Survey of Transactions in Selected Services and Intellectual Property With Foreign Persons,"Commerce Department, Economic Analysis Bureau",2017-11-15,,2018-01-16,EAB-2017-0002-0001,26,federalregister
2017-24730,60-Day Notice of Proposed Information Collection: Refugee Biographic Data,State Department,2017-11-15,,2018-01-16,DOS-2017-0040-0001,1,federalregister
2017-24661,Proposed Collection; Comment Request for Regulation Project,"Treasury Department, Internal Revenue Service",2017-11-15,,2018-01-16,,0,federalregister
2017-24649,Proposed Collection; Comment Request for Form 4419.,"Treasury Department, Internal Revenue Service",2017-11-15,,2018-01-16,,0,federalregister
2017-24648,Proposed Collection; Comment Request for Deductions and Reductions in Earnings and Profits (or Accumulated Profits) With Respect to Certain Foreign Deferred Compensation Plans Maintained by Certain Foreign Corporations or by Foreign Branches of Domestic Corporations,"Treasury Department, Internal Revenue Service",2017-11-15,,2018-01-16,,0,federalregister
2017-24673,Agency Information Collection Activity: Community Residential Care Recordkeeping Requirements,Veterans Affairs Department,2017-11-15,,2017-12-15,VA-2017-VACO-0001-0348,0,federalregister
2017-24669,Agency Information Collection Activity: Ethics Consultation Feedback Tool (ECFT),Veterans Affairs Department,2017-11-15,,2018-01-16,VA-2017-VACO-0001-0347,0,federalregister
2017-24867,Notice of Intent of Waiver With Respect to Land,"Transportation Department, Federal Aviation Administration",2017-11-16,,2017-12-18,FAA-2013-0259-1757,0,federalregister
2017-24834,Notice of Submission of Proposed Information Collection to OMB,Transportation Department,2017-11-16,,2017-12-18,DOT-OST-2010-0140-2097,3,federalregister
2017-24821,Agency Information Collection Activities; Proposed eCollection eComments Requested; Report of Multiple Sale or Other Disposition of Certain Rifles-ATF Form 3310.12,"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-11-16,,2017-12-18,,0,federalregister
2017-24804,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2017-11-16,,2018-01-16,,0,federalregister
2017-24816,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2017-11-16,,2017-12-18,CMS-2017-0167-0024,1,federalregister
2017-24883,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2017-11-16,,2017-12-18,CMS-2017-0167-0027,0,federalregister
2017-24831,Assessing User Fees Under the Biosimilar User Fee Amendments of 2017; Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2017-11-16,,2018-01-16,FDA-2017-D-6209-0001,0,federalregister
2017-24818,"Agency Information Collection Activities: Proposed eCollection eComments Requested; Reinstatement, With Change, of a Previously Approved Collection: 2018 Census of State and Local Law Enforcement Agencies (CSLLEA)",Justice Department,2017-11-16,,2018-01-16,,0,federalregister
2017-24808,Notice of Permit Applications Received Under the Antarctic Conservation Act of 1978,National Science Foundation,2017-11-16,,2017-12-18,NSF_FRDOC_0001-2000,1,federalregister
2017-24787,"Submission of Data by State Educational Agencies; Submission Dates for State Revenue and Expenditure Reports for Fiscal Year 2017, Revisions to Those Reports, and Revisions to Prior Fiscal Year Reports",Education Department,2017-11-16,,2018-01-31,,0,federalregister
2017-24888,"Establishment of a Permanent Restricted Area for U.S. Coast Guard Yard, Baltimore, Maryland, in Curtis Creek and Arundel Cove","Defense Department, Engineers Corps",2017-11-16,,2017-12-18,COE-2017-0003-0001,17,federalregister
2017-24884,"Repeal of Emission Requirements for Glider Vehicles, Glider Engines, and Glider Kits",Environmental Protection Agency,2017-11-16,,2018-01-05,EPA-HQ-OAR-2014-0827-2368,134779,federalregister
2017-24826,Parts and Accessories Necessary for Safe Operation; Exemption Renewal for Ford Motor Company,"Transportation Department, Federal Motor Carrier Safety Administration",2017-11-16,https://www.regulations.gov/commenton/FMCSA-2015-0111-0004,2017-12-18,FMCSA-2015-0111-0004,1,federalregister
2017-24822,Agency Information Collection Activities; Proposed eCollection eComments Requested; Application and Permit for Temporary Importation of Firearms and Ammunition by Nonimmigrant Aliens-ATF F 6NIA (5330.3D),"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2017-11-16,,2017-12-18,,0,federalregister
2017-24847,"Agency Information Collection Activities; Extension, Without Change, of a Currently Approved Collection: Notice of Appeal of Decision Under Section 210 or 245A","Homeland Security Department, U.S. Citizenship and Immigration Services",2017-11-16,,2018-01-16,USCIS-2007-0014-0053,2,federalregister
2017-24879,"Agency Information Collection Activities; Probate of Indian Estates, Except for Members of the Osage Nation and Five Civilized Tribes","Interior Department, Indian Affairs Bureau",2017-11-16,,2018-01-16,,0,federalregister
2017-24817,Agency Information Collection Activities; Pipelines and Pipeline Rights-of-Way,"Interior Department, Safety and Environmental Enforcement Bureau",2017-11-16,,2018-01-16,BSEE-2017-0005-0001,0,federalregister
2017-24815,"Agency Information Collection Activities; Operations in the Outer Continental Shelf for Minerals Other Than Oil, Gas, and Sulphur","Interior Department, Safety and Environmental Enforcement Bureau",2017-11-16,,2018-01-16,BSEE-2017-0006-0001,2,federalregister
2017-24757,"Global Digital Trade 2: The Business-to-Business Market, Key Foreign Trade Restrictions, and U.S. Competitiveness; and Global Digital Trade 3: The Business-to-Consumer Market, Key Foreign Trade Restrictions, and U.S. Competitiveness; Proposed Information Collection; Comment Request; Global Digital Trade Questionnaire",International Trade Commission,2017-11-16,,2018-01-15,ITC-2017-0441-0001,0,federalregister
2017-24774,Prospective Grant of Exclusive Patent Commercialization License: Direct Reading Detection Kits for Surface Contamination by Antineoplastic Drugs,"Health and Human Services Department, National Institutes of Health",2017-11-16,,2017-12-01,,0,federalregister
2017-24873,Notice of Request for Certification of Arizona Capital Counsel Mechanism,Justice Department,2017-11-16,,2018-01-16,,0,federalregister
2017-24874,Notice of Request for Certification of Texas Capital Counsel Mechanism,Justice Department,2017-11-16,,2018-01-16,DOJ-OLP-2017-0010-0001,33,federalregister
2017-24882,Magnuson-Stevens Fishery Conservation and Management Act; General Provisions for Domestic Fisheries; Application for Exempted Fishing Permit,"Commerce Department, National Oceanic and Atmospheric Administration",2017-11-16,,2017-12-18,,0,federalregister
2017-24845,Best Practices for Convening a Generally Recognized as Safe Panel: Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2017-11-16,,,FDA-2017-D-0085-0001,13,federalregister
2017-24892,"United States Air Force 81st Security Forces Anti-Terrorism Office, Restricted Area, Keesler Air Force Base, Biloxi, Mississippi","Defense Department, Engineers Corps",2017-11-16,,2017-12-18,COE-2017-0007-0001,2,federalregister
2017-24743,Notice of Request for Renewal and Revision of the Currently Approved Information Collection,"Agriculture Department, Federal Crop Insurance Corporation",2017-11-16,,2018-01-16,FCIC_FRDOC_0001-0159,20,federalregister
2017-24866,Airworthiness Criteria: Special Class Airworthiness Criteria for the FlightScan Corporation Camcopter S-100,"Transportation Department, Federal Aviation Administration",2017-11-16,https://www.regulations.gov/commenton/FAA-2017-1058-0001,2017-12-18,FAA-2017-1058-0001,17,federalregister
2017-24802,Commission Information Collection Activities (FERC-725HH); Comment Request; Revision and Extension,"Energy Department, Federal Energy Regulatory Commission",2017-11-16,,2018-01-16,FERC-2017-1419-0001,0,federalregister
2017-24833,"Mazda Motor Corporation, Receipt of Petition for Determination of Inconsequentiality of Takata's Defect Information Report Filing Under NHTSA Campaign Number 17E-034 for PSDI-5 Desiccated Driver Air Bag Inflators and Decision Denying Request for Deferral of Determination","Transportation Department, National Highway Traffic Safety Administration",2017-11-16,,2017-12-18,NHTSA-2017-0092-0001,3,federalregister
2017-24829,"Ford Motor Company, Receipt of Petition for Inconsequentiality and Decision Denying Request for Deferral of Determination","Transportation Department, National Highway Traffic Safety Administration",2017-11-16,,2017-12-18,NHTSA-2017-0093-0001,6,federalregister
2017-25025,Notice of Proposed Draft Program Comment To Exempt Effects of Transportation-Related Undertakings Within Rail Rights-of-Way,Advisory Council on Historic Preservation,2017-11-17,,2017-12-08,HPAC-2017-0005-0001,0,federalregister
2017-25008,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2017-11-17,,2017-12-18,CMS-2017-0167-0010,0,federalregister
2017-24922,Cardiac Troponin Assays; Public Workshop; Request for Comments; Extension of Comment Period,"Health and Human Services Department, Food and Drug Administration",2017-11-17,,2017-12-28,FDA-2017-N-4179-0004,4,federalregister
2017-24836,Evaluation of Devices Used With Regenerative Medicine Advanced Therapies; Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2017-11-17,,2018-02-15,FDA-2017-D-6154-0001,8,federalregister
