document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2019-20412,Importer of Controlled Substances Application: Galephar Pharmaceutical Research Inc.,"Justice Department, Drug Enforcement Administration",2019-09-20,,2019-10-21,,0,federalregister
2019-20391,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Work Application/Job Order Recordkeeping,Labor Department,2019-09-20,,2019-10-21,DOL_FRDOC_0001-1386,0,federalregister
2019-20356,Proposed Agency Information Collection Activities; Comment Request,"Transportation Department, Federal Railroad Administration",2019-09-20,,2019-10-21,FRA-2019-0004-0211,2,federalregister
2019-20434,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel AMA (Catamaran); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-09-20,,2019-10-21,MARAD-2019-0143-0001,0,federalregister
2019-20432,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel MINIMAL RISK (Motor Vessel); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-09-20,,2019-10-21,MARAD-2019-0150-0001,1,federalregister
2019-20435,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel PERFECT SUMMER (Sailing Sloop); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-09-20,,2019-10-21,MARAD-2019-0145-0001,2,federalregister
2019-20431,Request for Comments of a New Information Collection,"Transportation Department, Maritime Administration",2019-09-20,,2019-10-21,MARAD-2019-0142-0001,0,federalregister
2019-20439,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel WILD THING (Catamaran); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-09-20,,2019-10-21,MARAD-2019-0144-0001,0,federalregister
2019-20437,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel STEPH-ER-LAUR (Sailboat); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-09-20,,2019-10-21,MARAD-2019-0152-0001,0,federalregister
2019-20359,Notice of Permit Applications Received Under the Antarctic Conservation Act of 1978,National Science Foundation,2019-09-20,,2019-10-21,NSF_FRDOC_0001-2384,1,federalregister
2019-20433,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel ALL IN (Motor Vessel); Invitation for Public Comments,"Transportation Department, Maritime Administration",2019-09-20,,2019-10-21,MARAD-2019-0149-0001,1,federalregister
2019-20333,"Airworthiness Directives; Bombardier, Inc., Airplanes","Transportation Department, Federal Aviation Administration",2019-09-20,,2019-11-04,FAA-2019-0526-0001,2,federalregister
2019-20054,Airworthiness Directives; CFM International S.A. Turbofan Engines,"Transportation Department, Federal Aviation Administration",2019-09-20,,2019-11-04,FAA-2019-0568-0001,10,federalregister
2019-20000,Air Plan Approval; California; South Coast Air Quality Management District; Stationary Source Permits,Environmental Protection Agency,2019-09-20,,2019-10-21,EPA-R09-OAR-2019-0272-0001,0,federalregister
2019-20341,Notice of Proposed New Fee Sites for the Daniel Boone National Forest,"Agriculture Department, Forest Service",2019-09-20,,2019-10-21,FS_FRDOC_0001-3235,2,federalregister
2019-20392,Agency Information Collection Activities; Submission for OMB Review; Comment Request; National Dislocated Workers Emergency Grant Application and Reporting Procedures,Labor Department,2019-09-20,,2019-10-21,DOL_FRDOC_0001-1387,1,federalregister
2019-20377,"TAP Worldwide, LLC, Receipt of Petition for Decision of Inconsequential Noncompliance","Transportation Department, National Highway Traffic Safety Administration",2019-09-20,,2019-10-21,NHTSA-2019-0069-0001,0,federalregister
2019-20378,"Gillig, LLC, Receipt of Petition for Decision of Inconsequential Noncompliance","Transportation Department, National Highway Traffic Safety Administration",2019-09-20,,2019-10-21,NHTSA-2019-0042-0003,0,federalregister
2019-20394,Proposed Extension of Information Collection; Ventilation Plan and Main Fan Maintenance Record,"Labor Department, Mine Safety and Health Administration",2019-09-20,,2019-11-19,MSHA-2019-0038-0001,0,federalregister
2019-20393,Proposed Extension of Information Collection; Hazardous Conditions Complaints,"Labor Department, Mine Safety and Health Administration",2019-09-20,,2019-11-19,MSHA-2019-0037-0001,0,federalregister
2019-19916,"Implementation of the Current Expected Credit Losses Methodology for Allowances, Related Adjustments to the Tier 1/Tier 2 Capital Rule, and Conforming Amendments",Farm Credit Administration,2019-09-23,,2019-11-22,FCA-2019-0020-0001,0,federalregister
2019-20510,Jurisdiction-Nonemployee Status of University and College Students Working in Connection With Their Studies,National Labor Relations Board,2019-09-23,,2019-11-22,NLRB-2019-0002-0001,14201,federalregister
2019-20445,"Information Collection; Improving Customer Experience (OMB Circular A-11, Section 280 Implementation)",Agriculture Department,2019-09-23,,2019-11-22,USDA_FRDOC_0001-2104,1,federalregister
2019-20485,New Postal Products,Postal Regulatory Commission,2019-09-23,,2019-09-25,,0,federalregister
2019-20546,Petition for Exemption; Summary of Petition Received; Key Lime Air Corporation.,"Transportation Department, Federal Aviation Administration",2019-09-23,https://www.regulations.gov/commenton/FAA-2019-0588-0002,2019-10-15,FAA-2019-0588-0002,1,federalregister
2019-19947,"Notice of Intent for an FHWA EIS Project; Environmental Impact Statement: Cherokee County, Texas","Transportation Department, Federal Highway Administration",2019-09-23,,,FHWA-2013-0002-0654,0,federalregister
2019-20478,Proposed Flood Hazard Determinations,"Homeland Security Department, Federal Emergency Management Agency",2019-09-23,,2019-12-23,FEMA-2019-0002-0102,1,federalregister
2019-20492,Agency Information Collection Activities; Proposed eCollection eComments Requested; Revision of a Currently Approved Collection; FEL Out of Business Records,"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2019-09-23,,2019-10-23,,0,federalregister
2019-20487,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Weekly Claims and Extended Benefits Data and Weekly Initial and Continued Weeks Claimed,Labor Department,2019-09-23,,2019-10-23,DOL_FRDOC_0001-1390,0,federalregister
2019-20483,Notice of Centennial Challenges CO2 Conversion Challenge,National Aeronautics and Space Administration,2019-09-23,,2020-06-05,,0,federalregister
2019-20486,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Evaluation of Employer Performance Measurement Approaches,Labor Department,2019-09-23,,2019-10-23,DOL_FRDOC_0001-1389,0,federalregister
2019-20545,Notice of Final Federal Agency Actions on Proposed Highway in Utah,"Transportation Department, Federal Highway Administration",2019-09-23,,,FHWA-2013-0002-0655,1,federalregister
2019-20484,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2019-09-23,,2019-11-22,CMS-2019-0136-0001,1,federalregister
2019-20494,Interacting With the Food and Drug Administration on Complex Innovative Clinical Trial Designs for Drugs and Biological Products; Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2019-09-23,,2019-12-23,FDA-2019-D-3679-0001,11,federalregister
2019-20473,Agency Information Collection Activities: Federal Oil and Gas Valuation,"Interior Department, Natural Resources Revenue Office",2019-09-23,,2019-11-22,ONRR-2012-0006-0006,2,federalregister
2019-18996,Information Collection Request; Submission for OMB Review,Peace Corps,2019-09-23,,2019-11-22,PC-2019-0006-0001,0,federalregister
2019-20547,Hazardous Materials: Public Meeting Notice for the Research and Development Roundtable,"Transportation Department, Pipeline and Hazardous Materials Safety Administration",2019-09-23,https://www.regulations.gov/commenton/PHMSA-2018-0004-0002,,PHMSA-2018-0004-0002,0,federalregister
2019-20515,Commission Information Collection Activities (FERC-920); Comment Request,"Energy Department, Federal Energy Regulatory Commission",2019-09-23,,2019-10-23,FERC-2019-1125-0001,0,federalregister
2019-20465,Medicare Program; Application From The Compliance Team for Initial CMS-Approval of Its Home Infusion Therapy Accreditation Program,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2019-09-23,,2019-10-23,CMS-2019-0135-0001,1,federalregister
2019-20466,Medicare and Medicaid Programs; Application From The Compliance Team (TCT) for Initial CMS Approval of its Diabetes Outpatient Self-Management Training Accreditation Program,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2019-09-23,,2019-10-23,CMS-2019-0138-0001,3,federalregister
2019-20543,"The Accreditation Scheme for Conformity Assessment Pilot Program; Draft Guidance for Industry, Accreditation Bodies, Testing Laboratories, and Food and Drug Administration Staff; Availability","Health and Human Services Department, Food and Drug Administration",2019-09-23,,2019-12-23,FDA-2019-D-3805-0001,14,federalregister
2019-20544,"Habitat Conservation Plan for the Yelm Pocket Gopher; Incidental Take Permit Application in Thurston County, Washington; Categorical Exclusion","Interior Department, Fish and Wildlife Service",2019-09-23,,2019-10-23,,0,federalregister
2019-20451,Marketing Order Regulating the Handling of Sweet Cherries Grown in Designated Counties in Washington; Decreased Assessment Rate,"Agriculture Department, Agricultural Marketing Service",2019-09-23,,2019-10-23,AMS-SC-19-0049-0001,0,federalregister
2019-20381,Deregulation of Pine Shoot Beetle,"Agriculture Department, Animal and Plant Health Inspection Service",2019-09-23,,2019-11-22,APHIS-2016-0065-0001,10,federalregister
2019-20425,Air Plan Conditional Approval; Arizona; Maricopa County,Environmental Protection Agency,2019-09-23,,2019-10-23,EPA-R09-OAR-2019-0493-0001,3,federalregister
2019-20532,Import Requirements for the Importation of Fresh Sand Pears From Japan Into the United States,"Agriculture Department, Animal and Plant Health Inspection Service",2019-09-23,,2019-11-22,APHIS-2019-0057-0001,5,federalregister
2019-20534,Tongass National Forest; Alaska; Plan of Operations Amendment 1 for the Kensington Gold Mine,"Agriculture Department, Forest Service",2019-09-23,,2019-11-07,FS-2019-0022-0001,1,federalregister
2019-20531,Import Requirements for the Importation of Fresh Unshu Oranges From Japan Into the United States,"Agriculture Department, Animal and Plant Health Inspection Service",2019-09-23,,2019-11-22,APHIS-2019-0054-0001,6,federalregister
2019-20523,Pesticide Registration Maintenance Fee: Notice of Receipt of Requests To Voluntarily Cancel Certain Pesticide Registrations,Environmental Protection Agency,2019-09-23,,2019-10-23,EPA-HQ-OPP-2019-0511-0001,1,federalregister
2019-20399,Energy Conservation Program: Energy Conservation Standards for General Service Incandescent Lamps; Correction,Energy Department,2019-09-24,,,,0,federalregister
2019-20603,Endangered Species; File No. 20610,"Commerce Department, National Oceanic and Atmospheric Administration",2019-09-24,,2019-10-24,,0,federalregister
2019-20657,Determination of Regulatory Review Period for Purposes of Patent Extension; Med-El Electric and Acoustic Stimulation Hybrid Hearing Prosthesis System,"Health and Human Services Department, Food and Drug Administration",2019-09-24,,2019-11-25,FDA-2018-E-0267-0005,1,federalregister
2019-20593,"Patient Engagement in the Design and Conduct of Medical Device Clinical Investigations; Draft Guidance for Industry, Food and Drug Administration Staff, and Other Stakeholders; Availability","Health and Human Services Department, Food and Drug Administration",2019-09-24,,2019-11-25,FDA-2019-D-3846-0001,9,federalregister
2019-20415,Request for Information (RFI) From Non-Federal Stakeholders: Developing the 2020 National Vaccine Plan,Health and Human Services Department,2019-09-24,,2019-10-24,,0,federalregister
2019-20642,Agency Information Collection Activities: Submission for OMB Review; Comment Request; FEMA Citizen Responder Programs Registration,"Homeland Security Department, Federal Emergency Management Agency",2019-09-24,,2019-10-24,FEMA-2019-0014-0002,0,federalregister
2019-20618,"Notice of Inventory Completion: University of Michigan, Ann Arbor, MI","Interior Department, National Park Service",2019-09-24,,2019-10-24,,0,federalregister
2019-20100,Provisions Pertaining to Certain Transactions by Foreign Persons Involving Real Estate in the United States,"Treasury Department, Investment Security Office",2019-09-24,,2019-10-17,TREAS-DO-2019-0007-0002,20,federalregister
2019-20576,Notice of Request for an Extension of Approval of an Information Collection; Interstate Movement of Certain Land Tortoises,"Agriculture Department, Animal and Plant Health Inspection Service",2019-09-24,,2019-11-25,APHIS-2019-0060-0001,0,federalregister
2019-20578,Notice of Request for Extension of Approval of an Information Collection; Importation of Pork-Filled Pasta Products,"Agriculture Department, Animal and Plant Health Inspection Service",2019-09-24,,2019-11-25,APHIS-2019-0059-0001,2,federalregister
2019-20582,Agency Information Collection Activity Under OMB Review: Veterans Health Administration (VHA) Office of Community Care (OCC) Contractor Training Program Assessment Survey,Veterans Affairs Department,2019-09-24,,2019-10-24,VA-2019-VACO-0001-0121,1,federalregister
2019-20640,"Proposed Collection; Comment Request for Forms: Exempt Organization-990, 990-BL, 990-EZ, 990-N, 990-PF, 990-T, 990-W, 990 SCH E, 990 SCH I, 990 SCH M, 990 SCH D, 990 SCH F, 990 SCH H, 990 SCH J, 990 SCH K, 990 SCH R, 990/990-EZ SCH A, 990/990-EZ SCH C, 990/990-EZ SCH G, 990/990-EZ SCH L, 990/990-EZ SCH N, 990/990-EZ SCH O, 990/990-EZ/990-PF SCH B, 1023, 1023-EZ, 1023-Interactive, 1024, 1024-A, 1028, 1120-POL, 4720, 5578, 5884-C, 6069, 6497, 8038, 8038-B, 8038-CP, 8038-G, 8038-GC, 8038-R, 8038-T, 8038-TC, 8282, 8328, 8330, 8453-E.O., 8453-X, 8718, 8868, 8870, 8871, 8872, 8879-E.O., 8886-T, 8899","Treasury Department, Internal Revenue Service",2019-09-24,,2019-11-25,,0,federalregister
2019-20641,Proposed Extension of Information Collection Request Submitted for Public Comment; Comment Request on Disclosure Requirements With Respect to Prohibited Tax Shelter Transactions,"Treasury Department, Internal Revenue Service",2019-09-24,,2019-11-25,,0,federalregister
2019-20663,Agency Information Collection Activities; Comment Request; Form for Maintenance of Effort Waiver Requests,Education Department,2019-09-24,,2019-11-25,ED-2019-ICCD-0121-0001,1,federalregister
2019-20507,Biweekly Notice; Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving No Significant Hazards Considerations,Nuclear Regulatory Commission,2019-09-24,,2019-10-24,NRC-2019-0187-0001,0,federalregister
2019-20633,Information Collection Being Reviewed by the Federal Communications Commission,Federal Communications Commission,2019-09-24,,2019-11-25,FCC-2019-0272-0001,0,federalregister
2019-20535,Fisheries of the Exclusive Economic Zone off Alaska; Application for an Exempted Fishing Permit,"Commerce Department, National Oceanic and Atmospheric Administration",2019-09-24,,2019-10-09,,0,federalregister
2019-20645,Proposed Information Collection Request; Comment Request; Procedures for Implementing the National Environmental Policy Act and Assessing the Environmental Effects Abroad of EPA Actions (Renewal),Environmental Protection Agency,2019-09-24,,2019-11-25,EPA-HQ-OA-2019-0296-0001,1,federalregister
2019-20680,National Environmental Education Advisory Council,Environmental Protection Agency,2019-09-24,,2019-10-11,EPA_FRDOC_0001-24521,3,federalregister
2019-20632,Information Collection Being Reviewed by the Federal Communications Commission,Federal Communications Commission,2019-09-24,,2019-11-25,FCC-2019-0271-0001,0,federalregister
2019-20614,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Federal Maritime Commission,2019-09-24,,2019-10-24,FMC-2019-0051-0001,0,federalregister
2019-20658,Post-Marketing Pediatric-Focused Product Safety Reviews; Establishment of a Public Docket; Request for Comments,"Health and Human Services Department, Food and Drug Administration",2019-09-24,,2019-10-07,FDA-2019-N-1215-0002,0,federalregister
2019-20669,Agency Information Collection Activities; Proposed Collection; Comment Request; Human Tissue Intended for Transplantation,"Health and Human Services Department, Food and Drug Administration",2019-09-24,,2019-11-25,FDA-2013-N-0797-0009,1,federalregister
2019-20616,"Notice of Inventory Completion: U.S. Army Corps of Engineers, Omaha District, Omaha, NE, and South Dakota State Archaeological Research Center, Rapid City, SD","Interior Department, National Park Service",2019-09-24,,2019-10-24,,0,federalregister
2019-20617,"Notice of Inventory Completion: University of Michigan, Ann Arbor, MI","Interior Department, National Park Service",2019-09-24,,2019-10-24,,0,federalregister
2019-20597,Consideration of License Amendment Request for Exemption to NRC's Regulations to Remove Radioisotope Thermoelectric Generators From the Department of the Navy Master Material License No. 45-23645-01NA; Permit No. 45-4650-N1NP; Naval Nuclear Power Unit,Nuclear Regulatory Commission,2019-09-24,,,NRC-2019-0167-0001,0,federalregister
2019-20548,Petition for Exemption; Summary of Petition Received; Costruzioni Aeronautiche Tecnam S.p.A.,"Transportation Department, Federal Aviation Administration",2019-09-24,,2019-10-15,FAA-2019-0694-0002,0,federalregister
2019-20684,Permanent Closure of Grundy Municipal Airport,"Transportation Department, Federal Aviation Administration",2019-09-24,,,FAA-2013-0259-2695,0,federalregister
2019-20586,Commercial Driver's License Standards: Application for Exemption; Daimler Trucks North America (Daimler),"Transportation Department, Federal Motor Carrier Safety Administration",2019-09-24,,2019-10-24,FMCSA-2012-0032-0064,0,federalregister
2019-20577,Information Collection Activities: Information Collection Renewal; Submission for OMB Review; General Reporting and Recordkeeping Requirements by Savings Associations,"Treasury Department, Comptroller of the Currency",2019-09-24,,2019-10-24,,0,federalregister
2019-20572,Dried Prunes Produced in California; Decreased Assessment Rate,"Agriculture Department, Agricultural Marketing Service",2019-09-24,,2019-10-24,AMS-SC-19-0056-0001,0,federalregister
2019-20045,Federal Acquisition Regulation: Reserve Officer Training Corps and Military Recruiting on Campus,"Defense Department, General Services Administration, National Aeronautics and Space Administration",2019-09-24,,2019-11-25,FAR-2019-0031-0001,4,federalregister
2019-20099,Provisions Pertaining to Certain Investments in the United States by Foreign Persons,"Treasury Department, Investment Security Office",2019-09-24,,2019-10-24,TREAS-DO-2019-0008-0002,47,federalregister
2019-19876,"Oil and Natural Gas Sector: Emission Standards for New, Reconstructed, and Modified Sources Review",Environmental Protection Agency,2019-09-24,,2019-10-25,EPA-HQ-OAR-2017-0757-0002,297510,federalregister
2019-20637,Proposed Extension of Information Collection Request Submitted for Public Comment; Comment Request Relating to FHA Loan Limits To Determine Average Area Purchase Prices,"Treasury Department, Internal Revenue Service",2019-09-24,,2019-11-25,,0,federalregister
2019-20318,Music Modernization Act Implementing Regulations for the Blanket License for Digital Uses and Mechanical Licensing Collective,"Library of Congress, Copyright Office, Library of Congress",2019-09-24,,2019-11-08,COLC-2019-0002-0001,38,federalregister
2019-20683,"Research, Engineering, and Development Advisory Committee (REDAC); Notice of Public Meeting","Transportation Department, Federal Aviation Administration",2019-09-24,https://www.regulations.gov/commenton/FAA-2013-0259-2696,2019-09-26,FAA-2013-0259-2696,0,federalregister
2019-20035,Additional First Year Depreciation Deduction,"Treasury Department, Internal Revenue Service",2019-09-24,https://www.regulations.gov/commenton/IRS-2019-0041-0001,2019-11-25,IRS-2019-0041-0001,5,federalregister
2019-19091,National Emission Standards for Hazardous Air Pollutants: Taconite Iron Ore Processing Residual Risk and Technology Review,Environmental Protection Agency,2019-09-25,,2019-10-25,EPA-HQ-OAR-2017-0664-0001,12,federalregister
2019-20763,Board for International Food and Agricultural Development Notice of Meeting; Correction,Agency for International Development,2019-09-25,,,AID-2006-0003-0007,0,federalregister
2019-20767,"Proposed Information Collection; Comment Request; Basic Requirements for Special Exception Permits and Authorizations To Take, Import, and Export Marine Mammals, Threatened and Endangered Species, and for Maintaining a Captive Marine Mammal Inventory Under the Marine Mammal Protection Act, the Fur Seal Act, and/or the Endangered Species Act","Commerce Department, National Oceanic and Atmospheric Administration",2019-09-25,,2019-11-25,,0,federalregister
2019-20749,"Agency Information Collection Activities: Notice of Intent To Extend Collection 3038-0096, Swap Data Recordkeeping and Reporting Requirements",Commodity Futures Trading Commission,2019-09-25,,2019-11-25,CFTC-2019-0089-0001,0,federalregister
2019-20787,Information Collection Request Submitted to OMB for Review and Approval; Comment Request; Information Collection Request for the Greenhouse Gas Reporting Program (Renewal),Environmental Protection Agency,2019-09-25,,2019-10-25,EPA-HQ-OAR-2019-0027-0006,2,federalregister
2019-20705,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2019-09-25,,2019-11-25,,0,federalregister
2019-20704,Proposed Data Collection Submitted for Public Comment and Recommendations,"Health and Human Services Department, Centers for Disease Control and Prevention",2019-09-25,,2019-11-25,,0,federalregister
2019-20858,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2019-09-25,,2019-11-25,CMS-2019-0140-0001,0,federalregister
2019-20856,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2019-09-25,,2019-10-25,CMS-2019-0114-0002,0,federalregister
2019-20743,Agency Information Collection Activities; Comment Request; Trade Adjustment Assistance (TAA) Efforts To Improve Outcomes,"Labor Department, Employment and Training Administration",2019-09-25,,2019-10-25,,0,federalregister
2019-20746,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Claim for Reimbursement-Assisted Reemployment,Labor Department,2019-09-25,,2019-10-25,DOL_FRDOC_0001-1391,0,federalregister
2019-20744,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Migrant and Seasonal Farmworker (MSFW) Monitoring Report and Complaint/Apparent Violation Form,Labor Department,2019-09-25,,2019-10-25,DOL_FRDOC_0001-1393,0,federalregister
2019-20775,Information Collection: NRC Form 314 Certificate of Disposition of Materials,Nuclear Regulatory Commission,2019-09-25,,2019-11-25,NRC-2019-0066-0001,0,federalregister
2019-20761,Airworthiness Directives; Dassault Aviation Airplanes,"Transportation Department, Federal Aviation Administration",2019-09-25,,2019-11-12,FAA-2019-0700-0001,1,federalregister
2019-20692,"Proposed Amendment of Area Navigation Routes Q-75 and Q-475, Northeast Corridor Atlantic Coast Routes; Northeastern United States","Transportation Department, Federal Aviation Administration",2019-09-25,,2019-11-12,FAA-2019-0661-0001,0,federalregister
2019-20738,Periodic Reporting,Postal Regulatory Commission,2019-09-25,,2019-10-16,PRC-2019-0021-0001,0,federalregister
2019-20741,Land Uses; Special Uses; Procedures for Operating Plans and Agreements for Vegetation Management Within and Along Powerline Rights-of-Way,"Agriculture Department, Forest Service",2019-09-25,,2019-11-25,FS-2019-0019-0001,18,federalregister
2019-20742,Land Uses; Special Uses; Streamlining Processing of Communications Use Applications,"Agriculture Department, Forest Service",2019-09-25,,2019-11-25,FS-2019-0027-0001,8,federalregister
2019-20714,"Proposed Amendment of Class C Airspace; Lansing, MI","Transportation Department, Federal Aviation Administration",2019-09-25,https://www.regulations.gov/commenton/FAA-2019-0662-0001,2019-11-25,FAA-2019-0662-0001,0,federalregister
2019-20768,Proposed Information Collection; Comment Request; Estuary Habitat Restoration Program Inventory [Formerly National Estuaries Restoration Inventory],"Commerce Department, National Oceanic and Atmospheric Administration",2019-09-25,,2019-11-25,,0,federalregister
2019-20209,Agency Information Collection Activities; Comment Request; Borrower Defenses Regulations,Education Department,2019-09-25,,2019-11-25,ED-2019-ICCD-0117-0001,0,federalregister
2019-20789,"Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Profiles of Selected Practices of Charter Schools, Charter Management Organizations, and Charter School Authorizers",Education Department,2019-09-25,,2019-10-25,ED-2019-ICCD-0075-0004,1,federalregister
2019-20800,Proposed Collection; Comment Request,"Defense Department, Navy Department",2019-09-25,,2019-11-25,USN-2019-HQ-0020-0001,0,federalregister
2019-20835,"Submission of Data by State Educational Agencies; Submission Dates for State Revenue and Expenditure Reports for Fiscal Year 2019, Revisions to Those Reports, and Revisions to Prior Fiscal Year Reports",Education Department,2019-09-25,,2020-01-30,,0,federalregister
2019-20776,Fall Meeting of the Advisory Committee to the U.S. Section of the International Commission for the Conservation of Atlantic Tunas,"Commerce Department, National Oceanic and Atmospheric Administration",2019-09-25,,2019-10-16,,0,federalregister
2019-20769,Proposed Information Collection; Comment Request; Atlantic Large Whale Take Reduction Plan Regulations,"Commerce Department, National Oceanic and Atmospheric Administration",2019-09-25,,2019-11-25,,0,federalregister
2019-20777,"Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to Erickson Residence Marine Access Project in Juneau, Alaska","Commerce Department, National Oceanic and Atmospheric Administration",2019-09-25,,2019-10-25,,0,federalregister
2019-20766,Proposed Information Collection; Comment Request; West Coast Region Groundfish Electronic Fish Ticket Program,"Commerce Department, National Oceanic and Atmospheric Administration",2019-09-25,,2019-11-25,,0,federalregister
2019-20845,Information Collection Requirement; Defense Federal Acquisition Regulation Supplement (DFARS); Quality Assurance; Submission for OMB Review; Comment Request,"Defense Department, Defense Acquisition Regulations System",2019-09-25,,2019-10-25,DARS-2019-0040-0002,0,federalregister
2019-20726,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Application Package for AmeriCorps National Civilian Community Corps (NCCC) Member Experience Survey; Proposed Information Collection; Comment Request,Corporation for National and Community Service,2019-09-25,,2019-10-25,CNCS-2019-0027-0001,1,federalregister
2019-20847,Submission for OMB Review; Comment Request,Defense Department,2019-09-25,,2019-10-25,DOD-2019-OS-0089-0001,0,federalregister
2019-20774,Agency Information Collection Activities; Proposed Collection; Comment Request for Modified Qualified Trust Model Certificates and Model Trust Documents,Government Ethics Office,2019-09-25,,2019-11-25,GEO-2019-0006-0001,0,federalregister
2019-20688,Recommendations for Sponsors of Medically Important Antimicrobial Drugs Approved for Use in Animals to Voluntarily Bring Under Veterinary Oversight All Products That Continue To Be Available Over-the-Counter; Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2019-09-25,,2019-12-24,FDA-2019-D-3614-0001,7159,federalregister
2019-20795,Endangered and Threatened Species; Receipt of Recovery Permit Application,"Interior Department, Fish and Wildlife Service",2019-09-25,,2019-10-25,,0,federalregister
2019-20745,Agency Information Collection Activities; Submission for OMB Review; Comment Request; State Training Provider Eligibility Collection,Labor Department,2019-09-25,,2019-10-25,DOL_FRDOC_0001-1392,0,federalregister
2019-20733,Escapeways and Refuges in Underground Metal and Nonmetal Mines,"Labor Department, Mine Safety and Health Administration",2019-09-25,,2019-10-28,MSHA-2018-0015-0003,7,federalregister
2019-20780,New Postal Products,Postal Regulatory Commission,2019-09-25,,2019-09-27,,0,federalregister
2019-20687,Privacy Act of 1974; System of Records,Small Business Administration,2019-09-25,,2019-10-25,,0,federalregister
2019-20690,"Proposed Amendment of VOR Federal Airway V-7 in the Vicinity of Sheboygan, WI","Transportation Department, Federal Aviation Administration",2019-09-25,,2019-11-12,FAA-2019-0686-0001,0,federalregister
2019-20715,"Proposed Amendment of Air Traffic Service (ATS) Routes V-82, V-217, and T-383 in the Vicinity of Baudette, MN","Transportation Department, Federal Aviation Administration",2019-09-25,,2019-11-12,FAA-2019-0729-0001,0,federalregister
2019-20682,Flight Attendant Duty Period Limitations and Rest Requirements,"Transportation Department, Federal Aviation Administration",2019-09-25,,2019-11-12,FAA-2019-0770-0001,220,federalregister
2019-20846,Air Plan Approval; Indiana; Second Maintenance Plan for 1997 Ozone NAAQS,Environmental Protection Agency,2019-09-25,,2019-10-25,EPA-R05-OAR-2019-0377-0001,0,federalregister
2019-20778,Air Plan Approval; Connecticut; Regional Haze Five Year Progress Report,Environmental Protection Agency,2019-09-25,,2019-10-25,EPA-R01-OAR-2019-0348-0001,0,federalregister
2019-20844,Information Collection Requirement; Defense Federal Acquisition Regulation Supplement (DFARS); Radio Frequency Identification Advance Shipment Notices; Submission for OMB Review; Comment Request,"Defense Department, Defense Acquisition Regulations System",2019-09-25,,2019-10-25,DARS-2019-0044-0001,0,federalregister
2019-20319,Review Process To Determine Whether the Waste Isolation Pilot Plant Continues To Comply With the Disposal Regulations and Compliance Criteria,Environmental Protection Agency,2019-09-25,,2019-09-25,EPA-HQ-OAR-2019-0534-0001,14,federalregister
2019-20790,Interpretive Rule on Demurrage and Detention Under the Shipping Act,Federal Maritime Commission,2019-09-25,,2019-10-31,FMC-2019-0052-0001,0,federalregister
2019-20315,Premarket Tobacco Product Applications and Recordkeeping Requirements,"Health and Human Services Department, Food and Drug Administration",2019-09-25,,2019-11-25,FDA-2019-N-2854-0001,598,federalregister
2019-20760,Airworthiness Directives; Airbus SAS Airplanes,"Transportation Department, Federal Aviation Administration",2019-09-25,,2019-11-12,FAA-2019-0704-0001,3,federalregister
2019-20862,Proposed Information Collection Request; Comment Request; Significant New Alternatives Policy (SNAP) Program (Renewal),Environmental Protection Agency,2019-09-25,,2019-11-25,EPA-HQ-OAR-2004-0077-0028,1,federalregister
2019-20729,"Receipt of Incidental Take Permit Application and Proposed Habitat Conservation Plan for the Alabama Beach Mouse, Baldwin County, AL; Categorical Exclusion","Interior Department, Fish and Wildlife Service",2019-09-25,,2019-10-25,,0,federalregister
